0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8;1.4;13.2;2;2.1;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0.6;3.1;0.1;1.4;0;0;0;0;0;0;0;1.3;0;0.1;0.7;0.5;0;0;0;1.4;2.8;0;0;23;0;2.2;0;1.7;0;0;0;0;0.7;3.4;0.3;0.3;3.1;0.1;0;0;0;15.9;0;0;0;0;0.3;0;0;0;0.4;0.6;0.4;1.4;0;0;0;0;0;0;0;17.8;1;2.8;0;0;0.1;0.1;10;0;0;0.1;0;0;0;0;8.5;4.2;3.3;19.5;0.3;0.8;4.5;0;4.2;0;0;0;0;0;0;0;0.7;0;12.7;14.5;58.7;0.3;0;0;0;6.5;18.7;34.8;10.3;9.2;3.6;17.7;0.5;0;0;0;42;39.9;0.1;0;0.4;0;1.3;0.1;17;0.1;74.8;40.9;0;4.6;0;94.1;31;15.3;19.3;95.6;38.5;7.2;22.1;19.3;0;0;3.8;0;6.1;0;0;16.8;31.5;0;0;3;11.1;3.1;0.1;0;0;0;0;0;0;44.1;8.3;0;33.5;8.9;24.6;29.3;31.9;0.8;0;42.2;15.3;17;34.1;1.3;34.5;0;3.7;25.5;49.6;0.1;38.2;2.8;3.4;1;0;4.7;72;27.8;1.3;2.9;3.2;0;0;0;0;0;0;7.9;0;4.3;17.9;0.3;0.3;3.1;4.7;17.3;14.2;2.1;0;0;23;15.6;25.8;67.5;86.7;41.8;30.6;0.8;3.8;6.4;14.3;7.5;0.3;0;0.3;0;0;0;0;0.3;82.1;0;0;0;0;0;0;9.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;18.3;50.7;0;0;0;0;0;0;0.1;37.2;17.8;4;0.1;0;0;30.7;83.8;0;0;0.3;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;1.7;1.4;0.7;0;0.1;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5;1;5.7;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;21.7;1.4;0;0;23.2;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0.1;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;3.2;1.1;0;0;16.6;49.1;0;0;0;0;0;0;0;5;0;0;34.2;7;4.8;6.6;0.1;0;0;0;0;0;0;0;0;2;0;32.9;0;110.4;0;0;0;0;0;14.2;1.2;28.4;22.1;0;8.2;1.7;0;0;0;27.5;43.6;0;0;0;0;2.2;2.5;2.3;0;53.5;2.8;0;1.8;6.2;43;9.5;1.3;10.7;9.9;14;3.4;81.7;1.2;0;21.6;1.7;0;0;5;0;0;1.4;0;0;2.1;13.6;16.5;0;0;0;0;0;0;0;30.5;8.2;1.3;8;2.8;20;11.6;20.6;70;8.6;61;0;4.7;22;51.7;4.1;0;0;0;16.7;0;10.8;3.4;0;2.1;0;20.6;45.5;28.6;0;0;0;0;0;0;0;0;0;7.3;0;12.1;21.3;0.3;8.8;0;4.2;3;34.8;1;0;0;28.8;61.8;33.6;35.3;18.1;1.9;1.9;1.9;0;3.6;27.8;10.2;5;3.7;0;0;0;0;0;0;8.4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;18.9;0;0;0;0;0;0;0;9.2;4.1;0;0;0;0;20.8;42.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;0.5;5.9;1.8;0.1;1.3;0.2;0;0;0;0;0;0;0.1;0.1;0.1;0;0;0.1;1.9;1;0.1;0;0;0;0;0;0;0;0;0;0;0;1.1;0;0;0;0;0;0;0;7.8;0;0;0.1;0;0;0;0;0;2.1;8.9;0;0;3.6;0.5;0.2;0;5.4;14.8;0;0;0;0;0.1;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;16.4;0;1.9;0;0;0;19.7;7.7;0;0;1.5;0;0;0;0;24.1;0.9;1.5;2.6;0.3;0.8;5.9;0;3.9;0;0;0;0;0;0;0;1.6;6.2;3.4;26;0.1;0;0;0;0;0;1;37.2;9.1;19.2;0;15.4;0.2;0;0;0;143.1;6.9;20.1;52.3;14.3;0.3;12.4;0;20.6;0.2;75.3;75.5;4.8;0.1;5.1;5.6;4.5;55;35.2;15.8;115.8;1.5;7.6;0.4;9.9;8.7;0;0;20.9;27.7;0;2.3;0;0;0;8.8;17.9;0;0;0;0;0;0;0;0;9.4;0;5.5;8.5;28.8;18.7;51.8;6.2;32.2;9.2;66.6;50;9;6;30;4.2;0;6.9;0;17.4;3.3;0;0;8.9;4.3;0;17.1;37.9;12.3;0;0;6;0;0;0;0;0;0;17.5;0.1;0;0;2.2;0.5;12.5;37.7;0;0.4;6.9;0;0;0.1;2.6;0;0.4;0.1;0.2;0;0;0.2;8.2;7.4;3.4;0.5;0.2;0;0;0;0;0;0;25.3;0;0;0;0;0;2.3;1.7;0;0;0;0;0;0;0;0;0;0;0;0;0;19.1;58.2;0;0;0;0;0;0;0.1;8.8;30.5;0.5;0;2;0;12.4;21.4;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0.8;0.5;0.6;0;0;0;0
0;0;1.1;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;2.3;15.6;1.7;2.3;1.4;1.8;8.2;0.3;0;0;16.4;0;0.3;0;0;2;0;0;1.5;0.1;1.1;0;0;0;0;0;0;0;0;0;0;3.6;4.2;0;0;4.3;2.8;0;0;0;12.5;6.3;0.1;3.4;1.3;0;0;0;0;14.6;45.8;2.8;5.7;15.5;0.7;0;0;11.7;2.2;0;0;0;0;1.8;0.4;0;0;0.1;0;2.2;0;0;0;0.1;1.4;0;0.6;0;15.5;0;48.1;0;0;0.1;7.5;20.9;0;0;1.9;0;0;0;0;60.8;19.3;8.6;9.8;10;1.2;8.8;0.4;12.6;0;0;0;10;0;0;0;159.5;97;3.6;3;0.1;0;0;0;1.3;0;15.9;95.5;0.8;43.1;0.1;0;0.7;0;0;0;23.7;12.9;4;78.2;132.1;20;26;91.9;144.8;78;30.2;62.3;0;0;18.6;29.1;16.5;45.2;38.4;99.8;28.7;22.7;22.8;12.4;14.5;248.4;11.1;5.2;117.1;20.2;41.9;51.3;15.3;0;0;7;24.8;1.6;0;0;8;0;0;0;0;45.1;6.5;53.9;26.5;8.2;19.5;64.1;49.4;3.6;41.8;9.9;6.4;5;9.2;53.9;17.5;67.4;1.6;0.2;15.1;89.8;122;0;35;90.1;0;55.2;209.7;65.1;24.5;0;2.7;0;0;0;0;0;0;14.1;0.4;0;2.2;14.3;0;0.1;4.5;14.7;88.7;0.6;0;0;13.3;10;17.7;18.3;17.2;0;0;0;0;36.6;8.5;19.2;0.2;3.4;13.2;0;0;0;0;11.8;40.2;0;0;0;0;0;0;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;9.1;126.6;0.2;0;0;0.7;0;0;40.3;31.9;33.8;1.7;2.3;50.6;21.7;203.1;43.3;0.1;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;4.4;1;0.7;0;0.9;0;0;0
0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0.8;1.8;3.7;19.9;1.7;1.6;0.5;0.1;0;0;0;0;0;0;0;0;0;6.2;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0.1;0;0;6.6;0;0;0;0;0;0;0;0;0;0.4;0.6;0;1.5;0;1.8;0.9;1.7;0;0;0;0;0;0;0;1.4;0.5;2.2;3.4;0.8;0;0;0;1;0;0;0;0;0;1.2;5.3;0.9;0;0.9;29.7;4.2;0;0.1;0.3;0;0;0;0;11.7;1.4;2.4;12;0;0.6;8.1;0.4;0;0;0;0;0;0;0;0;113.8;0.1;29.5;0.1;0;0;0;0;0;0.8;2.9;40.5;2.8;1.3;0;0;18;0;0;0.7;0.5;69.3;0;0;0;0.9;2.1;0;0.1;0;40.4;55.8;13.3;0;5.6;4.5;5.7;0;0.4;0.8;49.5;7.6;1.3;0.2;0;0;0;3.7;0;0;3.4;0;1;0;0;10.1;30.1;0;0;0;0;0;0;0;0;44.4;0;5.5;13.8;0.8;24.6;1.9;5.7;23.7;1;9.4;22.6;0;1.1;43.7;1;0;3.2;1.2;0.5;0;11;0;17.5;0;54.5;0;29.9;22.4;6.7;0;41.6;0;0;0;0;0;0;23.2;0;0;0;1.4;3.2;2.2;4.8;0;82.2;11.1;0.8;16.6;2.4;0.2;0;0;0;0;0;0;1.7;19.5;14.2;53.9;35.4;0.1;0;0;0;0;0;0;50.2;0;0;0;0;0;0;4;0;0;0;0;0;2.9;0;0;0;0;0;0;0;3.5;4.1;0.9;0;0;0;0;0;0;2.6;83.5;0;1.4;0;0;4.9;10.8;0;0;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;1;0.8;0.1;0.9;0;0
0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0.3;0;0;0;0;0;0;0;0;1.3;0;0;1.7;0;0;0;0;0;0;3.4;2.1;14.5;14.2;4.2;2.4;3.3;0;0;0;0;0;0;1;0;1.5;1.6;0;0;0.2;0;2.3;0;0;0;0;0;0;0;0.3;0;0;0;1.2;0;0;0.9;0;0;0;0;21.8;0;0;0.1;0;0;0;0.4;0;0.1;0.1;0.4;0;22.4;1.2;1.3;0.7;5.6;0.3;0.1;0;0;0;0.1;0.1;0.7;0.2;0.5;3.3;2.7;0.2;0;0;1.5;0;0;0;0;0;0.7;6.2;1;0;0.8;6.4;9.9;0;0.1;0.2;0;0;0;0;23.5;1.4;6.9;1.3;0;0.8;9.9;0.2;0;0;0;0;0;0;0;0;1.5;4;4;0;0;0;0;0;0;4.3;36;1.8;0;5.1;0;20.6;1.1;0;0;0;2.1;58;0.3;0;2.3;0.2;0.1;0;0;0;82.2;85.1;0.6;0;28.9;39.2;0;0;0;11.4;4.8;0.7;1.4;0;0;20.6;1.5;0;0;11;0.7;0;0;0;0;14.6;15.4;0.1;0;0;0;0;0;0;0;128.9;3.2;5.9;29.7;27.8;48.9;4.3;21.5;7.5;8;31.1;59;108.3;4.2;89.9;0.8;0;0;57.1;28;7.7;3.5;0;13.1;0;0;0.5;40.3;35.7;0.9;0;8.3;0;0;0;0;0;0;16.3;0;0;0;8.7;8.5;13.6;0;4;53.6;5.2;0.6;0;13.3;18.1;0.1;0;0;0;0;0;0;12.5;7.4;30.8;6.6;0.1;0;0;0;0;0;5.2;81.6;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.2;24.4;0.1;0;0;0;0;0;0;0.7;24.9;0.2;0;0;0;0;18.7;0;0;2.7;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;5.3;0.8;0.3;0.1;0;0.1;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;2;8.6;5.2;0;0.2;0.3;0;0;0;0;0;0;0.1;0;0.3;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0.5;0.3;0;0;12.7;0;0;0.6;0;0;0;0.2;0;0;0;0;0;22.7;0.5;1.2;0;3.9;0.2;0.2;0;0;0;0;0;1;0.1;0.7;2.6;0.1;0;0;0;1.5;0;0;0;0;1.2;0;42.6;0.3;0;0.4;39.1;10;0;0;0.2;0;0;0;0;84.4;0.3;0.3;23.9;0;0.4;6;0.3;0;0;0;0;0;0;0;0;1.2;0.9;18.8;0.3;0;0;0;0;0;0;1.5;0.8;0;2.4;0;30.6;0;0;0;0;1.5;176.6;0.9;0;44.9;0.8;1.3;0;0.2;0;86.7;54.7;58;0;19.7;1.3;6.5;0;0;0;0;3.3;2.3;0;0;0;0.1;0;0;0.5;7.4;0;1.3;0;0;13.7;23;1.9;0;0;0;0;0;0;0;101.5;17.8;8.7;16.8;11.9;8.6;10.5;14.6;15.7;25.6;12.1;0.1;4.3;0.1;80;1.1;0;0;44.6;5.1;27;26.4;0.2;6.7;0.1;0;0.3;10.5;14.7;10;0;2.4;0;0;0;0;0;0;8.3;0;0;0;4.7;2.4;0.6;0;0;19.7;17.4;0;0;32.8;3.2;0.3;0.2;0;0;0;0;0;8.5;7.9;19.3;1.4;0.3;0;0;0;0;0;0;33.4;0;0;0;0;0;0;1.2;0;0;0;0;0;2.3;0;0;0;0;0;0;0;7.1;4.9;0;0;0;0;0;0;0;0.6;9.5;0.1;0;0;0;0;12.2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0.1;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;1;39.3;0;0.1;1.5;1.8;0;0;0;0;0;0;0.3;0;0;0.5;0;0.1;0.8;0.1;0.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;2.6;0;0;0;4.1;0;0;0;0;0;0;0;0;0;10.7;0;0;10.1;0;0.1;0;11.1;0.2;0.4;0;0;0;0;0;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0.4;2.1;0;0;0;0;0;0;0;15.1;0;0.2;1.1;0;0.1;2.1;0.3;0;0;0;0;0;0;0;0;1.1;0;2.2;0;0;0;0;0;0;1.5;8.7;15;1.3;2.1;0;10.4;0;0;0;0;21.4;26.6;0;16.1;10.2;5;13;0;1.9;0;23.2;35.3;0;1.4;5.9;3.2;0;0.6;0.6;0.6;11.4;4.6;2.3;1.1;0;0;0;0;0;0;0.9;0;45.3;0;0;25.7;19.4;10.2;0;0;0;0;0;0;0;15;0;0;0.3;8.7;11.2;27.9;17.9;1.7;4.9;26.1;3.6;0.6;0.2;10;0.6;0.4;0;0;0;3.7;3.3;0.2;29.1;0.1;2.6;2.1;0.9;7.1;0.6;0;39.4;0;0;0;0;0;0;15.4;0.8;1;0;4.1;7.1;10.1;1;0.7;4.9;43.4;0.2;0;0.8;0;0.2;1.6;0;0;0;0;11.9;4.7;19.4;2;0.2;0.2;0;0;0;0;0;0;3.4;0;0;0;0;0;0.1;1.7;0.1;0;0;0;0;0;0;0;0;0;0;0;0;27.4;24.2;0;0;0;0;0;0;0;1.6;17.8;0;0;0;0;0;3.4;0;0;1.2;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.1;0.2;0;0.7;0;0
0;0;0;0;0;0;0;0;0;0;0.1;0.3;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0.1;1;0;0;0;0;0;0.1;1.4;3.8;34.1;1.4;1;11.9;8.4;1.1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;2.1;0;0;0;0;0;0;0;0.2;0;0;0;1.4;0.1;0;0;0.1;0;0;0.1;4.8;0;0;1;0;0;0;0;0;0;14.4;0.4;0;10.3;0.4;1;0.4;4.1;0.4;0.3;0;0;0;0;0.4;2;1;0.7;1.5;0.2;0.8;0;0;0.4;0;0;0;0;0;2;3.4;0;0;4.1;2.3;0.9;0;0;0.1;0;0;0;0;3.2;2.1;2.2;2.8;0;0.2;0.9;0.1;0;0;0;0;0;0;0;0;2.8;0.2;0.8;0;1.6;0;0;0;0;0;0.2;25.7;0;5.3;0;16.8;0;0;0;0;13.8;6.8;1.4;9;7.2;0.2;2.8;2.7;3.2;0;26.2;28.1;0.1;0.7;21.2;2;0;1.7;0;0.3;16.5;11.2;11.1;0;11.8;0;0;11.8;0;20.5;1.8;0;19.6;0;0;40.7;34;0.6;0.2;0;0;0;0;0;0;0.6;0;0;16.2;29.7;6.3;24.3;20.2;3;22;15.4;15.5;3.4;3.9;30.4;4.3;25.7;0;1.5;0;0.8;0.2;4;27;0.3;7.4;2.7;67.1;79.1;2;0;14.5;0;0;0;0;0;0.1;15.4;0.2;0;0;3.5;1.5;0.1;0.1;10.9;12.4;24.6;0;1.8;4.1;0.4;0.6;16.3;0;0;0;0;8.2;14.5;12.3;1.4;0;0;0;0;0;0;0;0;39.5;0;0;0;0;0.3;1.2;1.6;0.2;0;0;0;0;0;0;0;0.1;0.4;0;0;0;2;23.1;0;0;0;0;0;0;0;6.7;10.4;0.5;0.1;0;0;0.4;5;0;1.1;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1;1;2;1;0.4;0.7;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;2.5;40.9;2.2;2.2;8.9;2.2;1.8;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0.1;0.4;1.6;0;0;0;0;0;0;0;1.3;1.1;1.7;0;0;0;0;0;0.2;0;0;0;0;0;0;4.9;0;0;1.2;9;1.2;0;0;0;0;0;0;0;3.8;0.2;1.5;36.1;0;0;0.9;0;0;0;0;0;0;0;0;0;3.8;0;1.1;0;0.7;0;0;0;0;0;0;0;8.5;32.7;3.8;0;0;0;0;0;1.7;14.2;0;0.8;0.3;2.6;9.5;0;0;0;39;85.4;3.1;0;0.3;14.1;0;0;0;0;9.3;43.3;0.2;0.1;0;0;1.7;1.7;0.1;0;0;0;5.6;0;0;21.6;30.8;0.2;0;0;0;0;0;0;0;110.1;13.3;1.2;2.1;44.7;67.2;13.1;33.8;4.4;21.3;27.6;10;0;50.5;7.7;3.3;1.1;0.9;0;4.2;0.4;13.4;26.4;12.3;0;0.6;0;37.8;83.9;1.3;0;16.4;0;0;0;0;0;0;7.7;0;0;0;0;3;0;0;0.2;52.2;69.1;0;0;7.4;0;0;0;0;0;0;0;0;4.2;0.1;3;12.2;0;0;0;0;0;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9;1.8;0;0;0;0;0;0.2;0;1;29.5;0;0;0;0;0;1.7;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.6;0.2;0;0;1;0;0
0;0;0;0;0;0;0;0;0;0;7;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;2.3;2.3;53.7;2.3;9.1;11.6;5;2.1;0.7;0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;2.1;4;0;0;0.2;0.1;1;0;0;0;0.5;1.1;0.8;0;0.9;0;0.5;1.7;2.2;2.3;0.6;0;0;0;0;0;0.6;1.4;4;8.9;6.1;0.2;0;0;1.8;0;0;0;0;2.1;0;1.3;0;0;1.8;29.7;1.1;0;0;0;0;0;0;0;126.9;1.1;6.8;12.7;0.4;0;2.1;0.4;0;0;0;0;0;0;0;0;41.5;7.8;4;0;0;0;0;0;0;0;0;8.4;3.3;2.4;0;79.8;3.2;0;0;1.5;1.8;8.9;0;0;4.1;40.9;56.6;0;8.5;27.3;57.1;13.3;82.6;0.1;7.2;14.3;0.1;0;7.2;0.1;12;9.8;1.6;0;0;0;9.2;5.6;0;15.5;2;0;0;0;0;8.7;14.5;4.8;0;0;0;0;0;0;0;64;0;1.8;1.8;30.5;0.9;43.7;53;54.4;12.7;1;26.2;0.1;0.3;4.3;0.1;0;6.8;7.2;3.6;0;8.1;27.1;99.9;0.1;0.1;0;3.2;46;62;0;38.5;0;0;0;0;0;0.4;4.4;0;0;0;34.7;0.5;0;0;0;42.1;44.2;0.3;0.1;0;4.3;0;17.5;0;0;0;0;2.8;0;13.3;36.7;13.3;0.1;0;0;0;0;0;0;15.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.5;0.6;0;0;0;0;0;1;0;0.6;17;0;0;0;0;0.6;7.9;0;0;0.3;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;15.1;0.6;0;0;0;1.4;0;0
0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1.1;0;0;0;0;0;0;0;2;0;0;2.9;0;0;0;0;0;0;0;1.5;7.5;0.7;2;0;0;0.4;0;0;0;0.2;0;0;0;0;3.2;0.3;0;0;0;4.1;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;1.6;0;0;1.7;0;0;0;0;0;0;0;0;0;8.7;2.1;0;4.4;0.5;0.6;1.8;1.3;0;0;0;0;0;2.2;0.4;1.2;0.6;0.7;0;1.3;7.7;0;0;0;0;0;0;0;0;0;4.7;0;0;0;24.5;7;0;0;0;0;0;0;0;4.4;0.4;0.1;6.4;0.7;0.2;3.9;0.1;2.4;0;0;0;0;0;0;0;44.3;6.3;11.3;1.1;0;0;0;0;0;15.2;10.7;37.4;0.1;0.6;0;0;44.3;0;0;10.7;7.6;4;10.2;0;0;1.4;1.4;19.7;1.1;0;4.4;22.9;43.1;10.1;0;0.4;0;0;0;0;0;20.8;19.2;0;0;24.3;9.8;0;6.4;1.3;0;0;0;0;0;0;11.4;33;0;0;0;0;0;0;23.9;0;0;0;0;46.3;62.3;5.4;12.8;83.2;0.1;0.4;0.2;0;0;88.5;2.5;0;2.5;1;0;0;0;0;113.4;0;0;0;0;1.1;22.2;0;6.3;0;0;0;0;0;0;1.8;0.2;0;0;0.5;0;0.6;0;0;70.1;12.1;13.4;0.2;2.5;8.8;8;3.3;0;0;0;0;4.2;65.7;67.3;92.7;0.6;0.3;0;0;0;0;0;0;36;0.1;1.7;0;0;0;0;0.2;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;8.7;8.4;0;0;0;0;0;30.8;0;0;7.6;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;6.7;2.1;0;0.1;0;1.4;0.1;0
0;0;0.1;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;1.3;34.3;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.6;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0.6;0.6;0;0;0;0;0;0;0;0;0;2.7;1.6;0;2.5;0;0.2;1.1;0.5;0;0;0;0;0;1.3;0.2;0.5;0.4;4.6;1;1.7;0.4;0;0;0;0;0;0;0;0.7;0;2.8;0;0;0.2;20.3;4.1;0;0;0;0;0;0;0;1.4;0;0.1;9;0;0;5.7;0.4;0;0;0;0;0;0;0;0;11.7;12;0.3;0.2;0;0;0;0;0;15.3;25.6;1.7;4;39;0;0;144.4;0;0;0;45.3;12.9;0;0;32;20.3;0;16.9;1.8;0.3;27.9;7;69.8;0;0;0;0;0;0;0;2;80.7;9;0.5;0;27.8;5.7;0;0;20.8;0;0;0;0;0;5.2;23.1;13.5;0;0;0;0;0;0;0;0;0;10;3.3;2.3;7.2;12.4;19.2;124.6;0.1;23.6;0.4;0;0;9.5;1.5;0;0;2.5;0;0;0.2;0;54.1;0;0;0;18;15.9;27.1;0;38.7;0;0;0;0;0;0;8.2;0.5;0;0;84.6;0;0;0;0;64;46.2;12.2;12.5;1.5;14.2;0;0;0.1;0;0;0;0.4;11.3;22.8;87.9;10.6;1;0;0;0;0;0;0;88.1;0.1;0;0;0;0;0.1;0.7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;47.9;22.5;0;0;0;0;0;30.3;0.3;0;0.9;0;0;0;0;0;0;0;2.5;0.9;0;0;0;0;0;16.9;1.8;0.3;0.6;0.6;1.6;0;0
0;0;0.5;0;0;0;0;0;0;0;4.6;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;1.6;0;0;0;0;0;0;0.9;1.6;19;2.5;0.4;0.2;0;0;0;0;0;0.8;0;0;0;0;0.1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0.2;0;0;0.9;0;0;0;0;0;0;0;0;0;0.4;3.2;0;2.2;0.1;1;0.6;0.4;0;0;0;0;0;0;0;1.1;0.7;4.3;0.1;0.4;0;0;0;0;0;0;0;0;0.2;0;11.4;0;0;0;14.5;5.3;0;0;0;0;0;0;0;1.5;0;0.6;0.2;0;0;5;0.7;0;0;0;0;0;0;0;0;2.4;24.8;30.8;2.5;0;0;0;0;0;0.4;10.9;0;29.8;0.3;0;0.5;108.9;0;0;0;14;41;0;0;0;0.8;0.1;0;37.7;2;8.5;5.6;131.3;0;0.9;0.4;0;0;3.2;0;0;16.3;3.5;0;0;13.1;0.6;0;2;10.1;0;0;0;0;0;3.6;11.1;0.1;1.5;0;0;0;0;0;0;0;0.1;40.9;3.7;0.2;21.3;1;25.2;95.6;1.5;0;5.4;0;1.5;5.6;0.1;0;0;1.8;0;0;0.6;0;13.1;0;1;0;4.7;23.3;22.7;0;8.8;0;0;0;0;0;0;6.9;1.5;0;0;0;2.5;9.3;0;0;97.2;54.3;4.2;0;2.1;5.3;0;0;0;0;0;0;0.5;24.9;15.4;81.1;22;0.8;0;0;0;0;0;0;90.8;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.8;4.9;0;0;0;0;0;0;0;34.2;11.5;0;0;0;0;0;12;0;0;7.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.1;2.2;0.2;0.4;0.1;2.3;0;0
0;0;0;0;0;0;0;0;0;0;6.1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;4.4;3;6.7;1.2;2.6;4.9;1.2;0.3;0;0;0;0.6;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;2.9;1.1;1.4;0;0.8;1.1;0.6;0.9;0;0;0;0;0;0;0.2;1.5;4.4;2.7;1.2;0.1;0;0;0;0;0;0;0;1.5;0;2;0;0;0;43.6;1;0;0;0;0;0;0;0;35.7;0;1;7.7;0.1;0;5;0.3;0;0;0;0;0;0;0;0;26.7;6.1;10.1;1.2;0;0;0;0;0;0;2.8;56.8;70.2;3.1;0;0.9;32.1;5.2;0;0;11.4;53.8;0;0;1.4;2.4;0;0;71.7;17.8;19.4;5.7;70.6;2.2;0;2.1;0;0;0.5;0;0.4;36;0.9;0.6;0;1.8;1.6;0;0;26;7.9;0;0;0;0;9.1;14.4;1.4;4.8;0;0;0;0;0;0;35.5;6;1.8;24.6;5.9;3.6;2.9;47.9;24.7;0;0;0;0.1;22.2;71.6;0;0;2.8;8.8;0;0;0.8;1.4;32.9;0;0;0;45.9;123.5;22.8;0;26.8;7.8;0;0;0;0;0;12.8;0;0;0;1.7;14.5;1.6;0.1;1.7;33.7;49.7;3.2;4.1;68.3;1.7;0;0;0;0;0;0;0.5;1.6;6.7;112.6;6.2;0;0;0;0;0;0;0;32.9;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;4.3;0;0;0;0;0;0;0;8.1;14.8;0;0.1;0;0;0.5;6.8;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6;1.7;0.1;0.4;0;1.4;0;0
