,Date,y Muong Te,y Sin Ho,y Tam Duong,y Than Uyen,y Muong Lay(Lai Chau),y Tuan Giao,y Pha Din,y Dien Bien,y Phieng Lanh,y Son La,y Song Ma,y Co Noi,y Yen Chau,y Bac Yen,y Phu Yen,y Moc Chau,y_mean
6341,1997-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11875
6342,1997-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6343,1997-05-14,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
6344,1997-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6345,1997-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.4,5.2,1.1
6346,1997-05-17,0.0,6.0,42.8,11.9,86.1,8.7,0.1,5.9,6.5,0.0,0.0,3.3,3.1,0.0,46.3,11.8,14.53125
6347,1997-05-18,66.1,32.8,45.5,74.5,60.9,6.7,3.3,0.1,46.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,21.025
6348,1997-05-19,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625
6349,1997-05-20,0.0,0.0,1.8,17.9,17.5,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3687500000000004
6350,1997-05-21,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.04375
6351,1997-05-22,0.0,10.2,0.4,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,24.2,6.0,1.3,0.0,18.4,3.89375
6352,1997-05-23,42.3,8.2,1.6,0.0,27.4,6.5,19.8,41.2,3.6,0.7,3.6,0.0,3.6,0.9,1.5,2.0,10.181249999999999
6353,1997-05-24,0.0,0.3,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6375000000000001
6354,1997-05-25,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006
6355,1997-05-26,10.6,9.6,20.9,0.1,9.9,11.0,15.0,14.1,0.0,3.1,1.2,0.5,11.4,10.2,0.0,1.1,7.418749999999999
6356,1997-05-27,3.4,8.3,3.0,12.5,2.6,0.0,7.2,16.3,0.7,1.5,0.0,5.8,11.7,13.2,5.1,8.6,6.24375
6357,1997-05-28,16.8,1.4,22.4,12.5,1.5,5.3,9.2,13.7,4.7,58.0,7.0,11.6,0.0,1.9,13.4,5.2,11.5375
6358,1997-05-29,0.0,0.0,0.1,0.0,0.0,0.0,14.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9375
6359,1997-05-30,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6360,1997-05-31,1.0,1.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2750000000000001
6361,1997-06-01,18.8,13.2,37.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995
6362,1997-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
6363,1997-06-03,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
6364,1997-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875
6365,1997-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6366,1997-06-06,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
6367,1997-06-07,1.5,0.1,0.1,0.0,4.4,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71875
6368,1997-06-08,0.0,0.4,0.0,0.0,0.0,0.2,2.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.275
6369,1997-06-09,1.4,0.8,0.2,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20625000000000002
6370,1997-06-10,4.0,61.2,78.6,16.5,18.7,0.2,0.0,0.0,5.4,0.4,0.0,0.0,9.7,0.7,0.0,40.4,14.737499999999999
6371,1997-06-11,25.7,15.5,26.2,23.0,19.7,11.6,0.2,17.6,4.6,46.5,40.9,10.5,37.8,28.9,19.9,6.0,20.912499999999998
6372,1997-06-12,21.1,17.0,45.3,0.5,19.0,0.0,0.0,0.1,2.1,10.0,11.8,42.5,21.2,7.5,1.6,13.7,13.337499999999997
6373,1997-06-13,21.9,14.3,5.7,6.0,11.4,3.4,5.5,0.3,0.0,0.4,0.1,0.2,0.4,0.0,0.1,1.1,4.425
6374,1997-06-14,0.2,0.0,5.9,0.0,0.0,0.3,13.3,5.5,0.0,0.0,0.0,30.4,4.0,5.1,2.2,18.0,5.30625
6375,1997-06-15,29.9,10.1,5.3,1.2,61.3,41.4,0.5,97.9,55.5,37.4,49.5,73.1,62.6,38.2,62.2,7.8,39.618750000000006
6376,1997-06-16,0.0,6.8,0.0,0.0,0.0,0.0,10.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.19375
6377,1997-06-17,41.0,18.8,1.8,3.7,6.1,8.0,0.7,3.4,4.2,12.0,1.2,25.0,4.6,22.0,8.6,6.8,10.49375
6378,1997-06-18,6.9,3.7,39.3,5.9,20.0,0.6,3.2,4.1,22.6,21.2,2.7,19.6,17.9,0.4,0.0,2.7,10.674999999999999
6379,1997-06-19,18.6,10.5,5.9,0.4,30.3,6.5,6.0,1.4,7.1,2.3,0.0,0.0,0.0,0.1,0.0,0.0,5.56875
6380,1997-06-20,0.0,2.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29375
6381,1997-06-21,4.1,5.9,8.8,7.9,26.4,2.1,2.4,0.3,1.2,0.7,3.0,0.0,0.0,0.0,0.0,0.0,3.9250000000000003
6382,1997-06-22,24.2,29.2,37.1,8.4,17.4,7.0,1.3,0.0,30.0,41.0,5.6,52.6,26.3,46.3,28.0,52.2,25.4125
6383,1997-06-23,43.8,30.0,89.0,40.9,31.8,26.7,2.4,6.4,22.7,9.4,0.0,1.4,1.1,2.2,0.0,0.2,19.249999999999996
6384,1997-06-24,33.3,11.5,4.2,38.0,77.8,65.3,22.4,77.6,67.6,14.7,25.4,11.5,22.2,19.2,5.3,60.0,34.75
6385,1997-06-25,0.5,8.2,0.0,22.4,1.9,22.9,25.8,0.0,0.0,53.4,15.6,47.1,13.7,9.6,8.8,18.5,15.524999999999999
6386,1997-06-26,0.0,2.3,0.2,0.0,5.4,56.0,7.4,16.4,0.0,2.0,0.0,0.1,0.0,0.4,0.0,0.3,5.656249999999999
6387,1997-06-27,0.0,12.4,19.8,8.0,7.6,5.9,0.8,0.6,22.0,27.3,15.6,7.6,0.0,0.0,4.6,0.3,8.28125
6388,1997-06-28,16.6,9.9,2.9,11.1,24.5,5.9,19.6,2.8,4.5,29.1,21.3,17.6,26.4,13.6,0.0,2.3,13.006250000000001
6389,1997-06-29,19.4,8.6,9.8,8.7,34.4,2.1,3.2,1.0,3.7,1.2,3.4,0.3,2.1,2.6,1.5,3.9,6.61875
6390,1997-06-30,0.2,3.5,2.7,1.7,0.5,1.3,18.2,0.1,5.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,2.1125000000000003
6391,1997-07-01,3.4,8.0,13.8,16.1,10.1,0.3,0.0,4.7,6.1,6.32,4.8,11.0,3.4,23.2,0.0,0.0,6.951250000000001
6392,1997-07-02,16.5,3.0,0.9,15.9,8.4,0.3,0.0,2.8,6.5,0.0,1.8,0.0,0.8,0.0,0.0,1.4,3.643749999999999
6393,1997-07-03,41.0,17.4,16.3,16.3,23.1,0.2,13.6,0.5,1.4,0.0,0.1,3.2,2.6,0.0,0.0,0.0,8.481249999999998
6394,1997-07-04,22.5,47.1,22.1,12.7,12.2,6.6,78.4,3.2,14.9,3.5,1.3,0.0,0.0,1.6,0.0,0.0,14.13125
6395,1997-07-05,18.3,34.7,11.4,8.3,6.8,4.7,3.3,4.3,7.3,3.7,1.8,0.3,0.0,0.3,0.0,0.0,6.574999999999999
6396,1997-07-06,59.8,42.4,16.0,1.4,8.1,1.2,10.0,1.8,0.8,0.4,2.1,3.2,0.8,0.4,0.4,0.2,9.3125
6397,1997-07-07,40.4,86.0,68.9,20.1,61.5,29.6,0.0,25.0,45.3,15.5,5.7,5.7,2.5,0.7,0.0,0.6,25.46875
6398,1997-07-08,41.2,51.7,44.8,56.1,17.1,6.0,0.0,6.4,10.6,7.3,2.6,4.2,5.3,15.0,9.6,9.3,17.95
6399,1997-07-09,0.0,3.8,0.7,0.0,0.7,1.9,0.0,49.4,0.2,23.6,22.7,23.5,43.5,28.8,8.3,32.4,14.968750000000002
6400,1997-07-10,19.1,5.4,6.8,1.7,34.9,40.4,1.5,11.1,21.4,10.7,5.3,14.6,17.9,0.6,0.0,1.2,12.0375
6401,1997-07-11,37.6,27.2,25.1,1.1,23.1,32.7,0.5,16.0,10.9,4.6,8.6,0.5,0.4,0.7,4.8,0.6,12.15
6402,1997-07-12,56.8,45.5,52.8,1.0,66.2,11.5,56.6,14.4,4.4,1.1,0.4,2.2,3.5,0.1,2.6,9.8,20.556250000000002
6403,1997-07-13,0.0,0.6,9.6,5.6,0.8,15.1,0.9,8.9,6.5,2.3,0.0,2.7,0.7,3.7,1.5,3.2,3.88125
6404,1997-07-14,18.1,1.7,13.4,3.3,8.3,0.2,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,5.3875
6405,1997-07-15,57.9,46.9,106.0,3.4,41.4,1.8,0.2,39.5,24.8,3.3,0.0,0.0,1.7,2.2,31.6,4.2,22.806250000000002
6406,1997-07-16,54.6,0.0,1.7,44.2,0.2,24.2,11.7,27.0,84.8,3.9,4.1,0.1,3.2,3.0,2.0,4.1,16.8
6407,1997-07-17,85.7,38.0,18.2,6.6,30.8,30.6,4.3,20.8,0.3,9.3,16.9,42.6,19.4,1.7,1.4,1.3,20.493750000000002
6408,1997-07-18,2.2,2.8,14.4,18.9,0.0,0.9,12.2,12.3,5.0,42.7,0.6,2.6,4.4,4.6,7.0,12.3,8.931249999999999
6409,1997-07-19,18.6,1.9,10.4,6.6,13.1,22.2,48.9,8.6,21.0,4.6,14.5,1.7,10.9,0.6,0.2,9.3,12.068749999999998
6410,1997-07-20,9.1,24.8,12.7,17.1,33.8,27.4,0.2,24.5,19.2,52.4,17.0,10.3,12.7,64.1,1.0,33.4,22.481250000000003
6411,1997-07-21,1.9,11.9,20.6,38.9,26.8,32.3,1.9,24.6,23.1,18.9,13.3,17.0,14.0,25.3,78.7,15.5,22.79375
6412,1997-07-22,4.9,37.7,27.5,42.9,28.5,25.5,4.5,11.3,24.1,5.6,26.1,1.4,4.8,14.2,34.6,30.3,20.243750000000002
6413,1997-07-23,0.3,1.9,0.0,0.3,0.3,0.1,7.4,2.5,2.4,0.8,30.0,3.8,9.7,12.1,13.9,21.6,6.69375
6414,1997-07-24,7.2,4.2,0.0,0.2,8.4,0.0,20.8,3.8,0.0,0.8,4.4,0.2,6.5,24.3,30.1,25.4,8.51875
6415,1997-07-25,29.5,44.0,15.4,1.0,10.1,4.3,36.9,38.3,1.0,3.5,5.5,2.2,0.0,0.0,0.8,4.5,12.3125
6416,1997-07-26,22.3,11.7,22.2,9.3,58.7,15.8,0.0,12.7,25.9,2.3,8.6,1.1,1.7,1.5,0.4,6.4,12.5375
6417,1997-07-27,0.5,9.7,28.0,25.7,8.0,2.8,0.0,8.4,1.8,4.0,17.2,15.1,1.7,3.6,2.6,5.2,8.393749999999999
6418,1997-07-28,0.0,16.0,4.0,12.5,5.6,0.8,0.0,10.4,2.8,5.5,1.2,3.6,0.7,41.1,17.8,6.5,8.03125
6419,1997-07-29,2.4,32.0,0.9,1.7,0.0,0.0,3.4,0.1,0.0,0.3,4.5,4.3,15.3,3.1,5.0,12.8,5.362499999999999
6420,1997-07-30,19.8,25.6,17.2,10.0,1.8,12.2,23.2,4.9,17.3,0.0,12.6,1.9,0.4,1.4,2.8,0.7,9.487500000000002
6421,1997-07-31,26.8,23.4,48.2,15.4,15.0,15.3,16.2,24.1,23.8,5.0,19.8,25.2,64.3,12.8,36.9,25.5,24.856250000000003
6422,1997-08-01,30.2,48.0,23.9,21.2,75.1,17.1,26.4,27.6,10.3,53.1,43.2,29.8,62.4,25.6,4.5,7.0,31.587500000000002
6423,1997-08-02,0.0,0.1,0.2,0.0,0.0,0.1,0.0,33.5,0.1,1.5,0.4,0.9,0.6,0.7,0.0,0.0,2.38125
6424,1997-08-03,3.2,11.3,12.3,1.8,0.4,0.0,0.0,0.5,1.2,26.7,0.8,1.4,7.7,0.0,0.0,0.0,4.20625
6425,1997-08-04,4.0,0.1,6.2,6.5,8.2,1.1,13.8,1.3,0.6,0.0,1.3,2.0,1.0,0.4,0.6,3.5,3.1625
6426,1997-08-05,2.2,7.1,5.9,0.0,0.6,3.7,0.2,0.0,0.0,0.0,0.0,0.6,1.4,1.2,0.0,0.1,1.4375
6427,1997-08-06,1.1,0.4,5.7,3.5,1.3,0.4,0.0,0.1,0.0,0.0,0.0,0.0,3.3,0.0,0.0,38.6,3.4000000000000004
6428,1997-08-07,29.7,2.7,8.2,3.7,1.7,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
6429,1997-08-08,153.3,69.5,26.8,62.8,65.2,53.2,1.3,15.3,64.5,42.5,30.4,8.6,0.0,11.6,4.1,0.2,38.08125000000001
6430,1997-08-09,9.0,2.2,6.2,33.7,6.1,175.8,39.2,34.4,11.9,36.6,24.6,16.5,5.0,20.0,5.3,5.1,26.975
6431,1997-08-10,0.0,1.0,1.9,1.7,0.0,0.7,0.2,9.0,0.1,26.3,30.2,24.3,12.2,12.4,7.6,12.2,8.737499999999999
6432,1997-08-11,6.2,7.4,0.0,0.0,2.1,0.0,24.7,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,3.5374999999999996
6433,1997-08-12,32.4,5.7,6.2,12.0,0.3,15.9,35.3,13.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6875
6434,1997-08-13,5.9,4.6,15.9,44.6,5.6,2.8,7.7,5.5,0.3,5.4,14.4,32.8,0.0,2.3,1.5,2.2,9.46875
6435,1997-08-14,9.2,11.9,19.5,10.5,0.3,0.0,0.0,7.2,0.0,11.4,9.6,12.4,0.7,0.1,0.6,0.4,5.8625
6436,1997-08-15,70.7,21.1,13.3,12.4,12.9,43.6,5.6,8.7,19.5,29.2,11.2,36.1,0.2,56.2,19.7,48.7,25.568749999999994
6437,1997-08-16,7.5,2.3,5.9,2.3,12.8,5.3,84.4,7.9,5.2,3.7,4.3,23.6,20.4,34.9,60.0,45.5,20.375
6438,1997-08-17,0.0,0.0,0.3,0.1,0.0,0.0,29.6,0.0,0.0,0.8,4.1,5.0,44.5,14.1,3.6,25.0,7.94375
6439,1997-08-18,0.0,0.0,0.0,0.0,0.0,0.2,65.6,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.7375
6440,1997-08-19,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64375
6441,1997-08-20,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.1,0.5,5.1,0.9,0.0,0.0,0.0,0.0,2.39375
6442,1997-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0125
6443,1997-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,1997-08-23,0.4,4.2,2.8,33.0,4.0,5.7,6.4,1.8,0.3,6.7,5.7,21.1,29.0,41.9,30.7,46.2,14.993749999999999
6445,1997-08-24,8.5,10.9,9.5,12.8,12.1,11.1,5.2,5.2,14.3,7.3,7.0,6.8,6.0,13.2,12.8,7.6,9.39375
6446,1997-08-25,0.0,0.0,0.2,0.1,0.0,2.8,0.0,0.0,0.5,0.0,3.3,0.0,2.3,1.0,3.7,4.2,1.1312499999999999
6447,1997-08-26,0.0,1.2,1.4,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.9,1.2,0.8,0.0,11.3,1.10625
6448,1997-08-27,1.1,12.8,11.2,0.0,0.0,0.0,0.0,1.4,0.0,0.2,0.0,3.1,0.0,0.0,0.0,0.0,1.8625
6449,1997-08-28,6.2,6.7,8.4,66.1,3.7,1.1,1.1,3.5,12.3,2.4,0.1,13.6,78.2,1.1,0.2,14.8,13.718749999999998
6450,1997-08-29,35.6,22.2,22.6,3.8,33.9,63.1,1.6,48.2,21.6,11.9,27.6,17.1,36.4,31.0,16.8,25.7,26.19375
6451,1997-08-30,36.9,3.0,1.2,2.6,15.3,5.1,32.5,0.7,0.6,0.0,0.2,0.0,0.0,0.0,0.0,11.4,6.84375
6452,1997-08-31,1.1,5.4,0.0,0.0,5.8,0.8,1.5,0.3,0.0,0.2,7.1,0.0,5.6,0.0,0.0,0.3,1.7562500000000003
6453,1997-09-01,50.4,79.4,5.4,19.0,44.7,23.7,22.4,20.5,17.9,33.0,17.5,2.4,3.3,8.5,21.6,11.1,23.8
6454,1997-09-02,35.8,15.5,0.8,12.8,4.1,8.9,1.3,27.9,11.6,27.8,15.3,2.6,1.7,0.2,0.0,5.5,10.737499999999999
6455,1997-09-03,9.5,45.8,6.4,13.3,10.4,10.7,0.0,9.6,2.8,18.9,9.2,23.7,2.6,4.1,21.5,9.2,12.356249999999998
6456,1997-09-04,12.3,41.0,0.4,5.4,15.5,0.4,1.0,1.0,1.2,11.6,26.8,0.0,0.1,0.1,2.1,7.6,7.906249999999998
6457,1997-09-05,48.9,31.8,4.6,14.2,35.7,112.8,0.2,24.7,7.1,35.3,33.2,11.7,6.1,8.0,1.7,2.7,23.66875
6458,1997-09-06,6.3,10.6,10.4,3.0,4.4,14.4,0.0,35.5,1.6,3.8,14.1,2.3,3.9,5.4,3.2,38.6,9.84375
6459,1997-09-07,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
6460,1997-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6461,1997-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6462,1997-09-10,0.0,0.1,0.1,0.0,0.0,0.0,25.3,0.0,0.0,0.5,1.2,0.0,0.1,0.0,0.0,0.0,1.70625
6463,1997-09-11,0.0,0.0,0.0,0.7,0.0,0.0,2.7,0.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,2.1,0.38750000000000007
6464,1997-09-12,0.0,0.0,0.0,0.6,3.0,0.4,0.0,3.2,0.0,0.1,0.2,8.3,6.1,0.1,0.0,0.3,1.39375
6465,1997-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.3,0.71875
6466,1997-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.05
6467,1997-09-15,0.8,77.0,110.7,6.6,19.2,0.0,1.0,0.0,9.7,5.5,15.4,9.0,7.3,10.7,21.1,8.7,18.91875
6468,1997-09-16,0.0,0.8,19.8,2.8,1.4,2.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1.9,9.0,3.6625
6469,1997-09-17,2.6,15.5,5.8,1.4,0.0,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,2.5
6470,1997-09-18,4.8,11.0,6.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
6471,1997-09-19,27.4,45.7,12.8,0.0,24.0,17.2,25.0,11.0,0.0,1.5,0.0,0.0,0.0,0.0,0.8,0.0,10.3375
6472,1997-09-20,12.5,3.6,11.8,19.4,37.1,15.4,40.9,5.9,17.1,0.0,7.0,0.0,0.0,0.2,18.5,14.4,12.7375
6473,1997-09-21,5.9,8.9,7.3,24.7,11.6,9.8,0.0,35.2,9.3,2.0,0.0,0.0,0.0,0.0,0.0,1.6,7.26875
6474,1997-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6475,1997-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6476,1997-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,1997-09-25,0.0,2.0,0.0,0.0,1.4,7.8,0.0,0.0,1.9,6.3,5.8,2.3,8.5,0.6,2.9,23.0,3.90625
6478,1997-09-26,19.3,7.7,5.3,0.0,3.1,0.2,0.0,2.6,0.0,0.1,1.5,0.0,0.0,0.0,0.3,2.1,2.6375
6479,1997-09-27,1.5,3.6,7.0,1.5,0.4,1.0,0.0,1.4,0.0,1.1,0.2,2.1,1.8,1.2,1.7,5.1,1.85
6480,1997-09-28,1.3,4.5,1.4,0.4,3.1,3.3,0.0,4.7,1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2625
6481,1997-09-29,14.9,12.6,11.9,5.5,6.7,2.6,0.0,5.2,9.6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,4.33125
6482,1997-09-30,5.7,1.5,1.4,3.2,1.8,10.6,0.0,17.1,4.8,2.2,1.3,0.0,0.0,1.2,0.2,0.2,3.2000000000000006
6483,1997-10-01,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3,0.18125
6484,1997-10-02,4.6,3.0,78.0,10.2,14.6,0.5,0.0,1.4,2.1,0.8,8.6,0.0,0.0,0.0,0.0,11.6,8.462499999999999
6485,1997-10-03,0.2,1.7,16.1,15.4,0.0,1.1,0.0,0.0,0.2,0.0,2.2,0.0,0.0,0.0,0.0,0.4,2.3312500000000003
6486,1997-10-04,0.2,33.5,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.1,8.2,20.8,4.1375
6487,1997-10-05,20.9,32.8,20.1,8.4,1.9,1.4,2.1,1.4,8.4,16.8,14.8,4.1,6.1,41.0,36.8,21.5,14.90625
6488,1997-10-06,5.9,9.1,4.3,0.8,10.0,5.0,1.1,0.4,7.1,2.2,5.9,2.0,0.4,1.0,5.0,8.0,4.2625
6489,1997-10-07,10.6,20.7,5.0,0.4,0.5,7.2,37.5,0.2,19.0,0.3,0.0,0.0,5.6,0.4,11.4,8.7,7.968750000000001
6490,1997-10-08,5.6,1.3,40.3,0.3,9.6,23.1,93.0,16.5,3.9,0.0,0.0,0.0,0.0,0.0,2.3,0.2,12.25625
6491,1997-10-09,0.1,0.3,16.4,0.0,6.2,0.0,9.5,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76875
6492,1997-10-10,3.2,0.9,16.0,19.0,5.6,0.0,0.4,0.0,17.9,0.0,0.2,0.7,0.0,0.0,0.0,0.0,3.9937500000000004
6493,1997-10-11,0.0,0.0,1.0,0.0,0.4,0.1,0.0,0.0,0.1,2.7,0.2,0.6,0.0,12.8,0.4,4.0,1.39375
6494,1997-10-12,0.0,5.4,0.0,0.9,4.2,0.0,0.0,0.0,3.1,0.0,0.7,3.4,0.2,3.3,12.7,4.6,2.40625
6495,1997-10-13,3.6,0.0,0.2,0.0,16.6,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,2.3,1.475
6496,1997-10-14,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.2,21.2,7.2,1.9437499999999999
6497,1997-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.3625
6498,1997-10-16,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.18125000000000002
6499,1997-10-17,14.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.0125
6500,1997-10-18,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018750000000000003
6501,1997-10-19,2.3,0.1,0.1,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875
6502,1997-10-20,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.2125
6503,1997-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504,1997-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00625
6505,1997-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,1997-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,1997-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0125
6508,1997-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6509,1997-10-27,39.0,51.6,47.4,19.6,48.1,28.2,0.0,52.6,20.0,6.9,0.0,0.0,1.4,0.0,6.4,5.3,20.406249999999996
6510,1997-10-28,0.0,4.5,2.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.3,0.8437500000000001
6511,1997-10-29,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125
6512,1997-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6513,1997-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
